route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
77,3,12129,Garden City Centre,0,3-77-4,2264,1
77,3,12107,Whellams Lane,1,3-77-1,1904,1
77,3,12114,Whellams Lane,1,3-77-2,1904,1
78,2,8741,Polo Park,1,2-78-1,2403,1
78,2,8743,Polo Park,1,2-78-1,2403,1
78,2,8745,Polo Park,1,2-78-1,2403,1
78,2,8747,Polo Park,1,2-78-1,2403,1
78,2,8749,Polo Park,1,2-78-1,2403,1
78,2,8751,Polo Park,1,2-78-1,2403,1
78,2,8753,Polo Park,1,2-78-1,2403,1
78,2,8755,Polo Park,1,2-78-1,2403,1
78,2,8757,Polo Park,1,2-78-1,2403,1
78,2,8762,Polo Park,1,2-78-2,2403,1
78,2,8764,Polo Park,1,2-78-2,2403,1
78,2,8766,Polo Park,1,2-78-2,2403,1
78,2,8768,Polo Park,1,2-78-2,2403,1
78,2,8770,Polo Park,1,2-78-2,2403,1
78,2,8772,Polo Park,1,2-78-2,2403,1
78,2,8774,Polo Park,1,2-78-2,2403,1
78,2,8776,Polo Park,1,2-78-2,2403,1
78,1,3922,Polo Park,1,1-78-1,2403,1
78,1,3924,Polo Park,1,1-78-1,2403,1
78,1,3926,Polo Park,1,1-78-1,2403,1
78,1,3928,Polo Park,1,1-78-1,2403,1
78,1,3930,Polo Park,1,1-78-1,2403,1
78,1,3932,Polo Park,1,1-78-1,2403,1
78,1,3934,Polo Park,1,1-78-1,2403,1
78,1,3936,Polo Park,1,1-78-1,2403,1
78,1,3938,Polo Park,1,1-78-1,2403,1
78,1,3943,Polo Park,1,1-78-2,2403,1
78,1,3945,Polo Park,1,1-78-2,2403,1
78,1,3947,Polo Park,1,1-78-2,2403,1
78,1,3949,Polo Park,1,1-78-2,2403,1
78,1,3951,Polo Park,1,1-78-2,2403,1
78,1,3953,Polo Park,1,1-78-2,2403,1
78,1,3955,Polo Park,1,1-78-2,2403,1
78,1,3957,Polo Park,1,1-78-2,2403,1
78,3,12132,Polo Park,1,3-78-1,2403,1
78,3,12134,Polo Park,1,3-78-1,2403,1
78,3,12136,Polo Park,1,3-78-1,2403,1
78,3,12138,Polo Park,1,3-78-1,2403,1
78,3,12140,Polo Park,1,3-78-1,2403,1
78,3,12142,Polo Park,1,3-78-1,2403,1
78,3,12144,Polo Park,1,3-78-1,2403,1
78,3,12147,Polo Park,1,3-78-2,2403,1
78,3,12149,Polo Park,1,3-78-2,2403,1
78,3,12151,Polo Park,1,3-78-2,2403,1
78,3,12153,Polo Park,1,3-78-2,2403,1
78,3,12155,Polo Park,1,3-78-2,2403,1
78,3,12157,Polo Park,1,3-78-2,2403,1
78,2,8778,Polo Park,1,2-78-2,2404,1
78,1,3959,Polo Park,1,1-78-2,2404,1
78,2,8742,University of Manitoba,0,2-78-1,2402,1
78,2,8744,University of Manitoba,0,2-78-1,2402,1
78,2,8746,University of Manitoba,0,2-78-1,2402,1
78,2,8748,University of Manitoba,0,2-78-1,2402,1
78,2,8750,University of Manitoba,0,2-78-1,2402,1
78,2,8752,University of Manitoba,0,2-78-1,2402,1
78,2,8754,University of Manitoba,0,2-78-1,2402,1
78,2,8756,University of Manitoba,0,2-78-1,2402,1
78,2,8758,University of Manitoba,0,2-78-1,2402,1
78,2,8761,University of Manitoba,0,2-78-2,2402,1
78,2,8763,University of Manitoba,0,2-78-2,2402,1
78,2,8765,University of Manitoba,0,2-78-2,2402,1
78,2,8767,University of Manitoba,0,2-78-2,2402,1
78,2,8769,University of Manitoba,0,2-78-2,2402,1
78,2,8771,University of Manitoba,0,2-78-2,2402,1
78,2,8773,University of Manitoba,0,2-78-2,2402,1
78,2,8775,University of Manitoba,0,2-78-2,2402,1
78,2,8777,University of Manitoba,0,2-78-2,2402,1
78,1,3923,University of Manitoba,0,1-78-1,2402,1
78,1,3925,University of Manitoba,0,1-78-1,2402,1
78,1,3927,University of Manitoba,0,1-78-1,2402,1
78,1,3929,University of Manitoba,0,1-78-1,2402,1
78,1,3931,University of Manitoba,0,1-78-1,2402,1
78,1,3933,University of Manitoba,0,1-78-1,2402,1
78,1,3935,University of Manitoba,0,1-78-1,2402,1
78,1,3937,University of Manitoba,0,1-78-1,2402,1
78,1,3939,University of Manitoba,0,1-78-1,2402,1
78,1,3942,University of Manitoba,0,1-78-2,2402,1
78,1,3944,University of Manitoba,0,1-78-2,2402,1
78,1,3946,University of Manitoba,0,1-78-2,2402,1
78,1,3948,University of Manitoba,0,1-78-2,2402,1
78,1,3950,University of Manitoba,0,1-78-2,2402,1
78,1,3952,University of Manitoba,0,1-78-2,2402,1
78,1,3954,University of Manitoba,0,1-78-2,2402,1
78,1,3956,University of Manitoba,0,1-78-2,2402,1
78,1,3958,University of Manitoba,0,1-78-2,2402,1
78,3,12133,University of Manitoba,0,3-78-1,2402,1
78,3,12135,University of Manitoba,0,3-78-1,2402,1
78,3,12137,University of Manitoba,0,3-78-1,2402,1
78,3,12139,University of Manitoba,0,3-78-1,2402,1
78,3,12141,University of Manitoba,0,3-78-1,2402,1
78,3,12143,University of Manitoba,0,3-78-1,2402,1
78,3,12148,University of Manitoba,0,3-78-2,2402,1
78,3,12150,University of Manitoba,0,3-78-2,2402,1
78,3,12152,University of Manitoba,0,3-78-2,2402,1
78,3,12154,University of Manitoba,0,3-78-2,2402,1
78,3,12156,University of Manitoba,0,3-78-2,2402,1
78,3,12158,University of Manitoba,0,3-78-2,2402,1
79,2,8781,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8783,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8785,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8787,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8789,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8791,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8793,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8795,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8797,Westdale via Kenaston,0,2-79-1,1476,1
79,2,8826,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8828,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8830,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8832,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8834,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8836,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8838,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8840,Westdale via Kenaston,0,2-79-2,1476,1
79,2,8842,Westdale via Kenaston,0,2-79-2,1476,1
79,1,3962,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3964,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3966,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3968,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3970,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3972,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3974,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3976,Westdale via Kenaston,0,1-79-1,1476,1
79,1,3978,Westdale via Kenaston,0,1-79-1,1476,1
79,1,4007,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4009,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4011,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4013,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4015,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4017,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4019,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4021,Westdale via Kenaston,0,1-79-2,1476,1
79,1,4023,Westdale via Kenaston,0,1-79-2,1476,1
79,3,12161,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12163,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12165,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12167,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12169,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12171,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12173,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12175,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12177,Westdale via Kenaston,0,3-79-1,1476,1
79,3,12202,Westdale via Kenaston,0,3-79-2,1476,1
79,3,12204,Westdale via Kenaston,0,3-79-2,1476,1
79,3,12206,Westdale via Kenaston,0,3-79-2,1476,1
79,2,8799,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8801,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8803,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8805,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8807,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8809,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8811,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8813,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8815,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8817,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8819,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8821,Westdale via Kenaston,0,2-79-1,1477,1
79,2,8844,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8846,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8848,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8850,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8852,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8854,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8856,Westdale via Kenaston,0,2-79-2,1477,1
79,2,8858,Westdale via Kenaston,0,2-79-2,1477,1
79,1,3980,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3982,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3984,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3986,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3988,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3990,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3992,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3994,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3996,Westdale via Kenaston,0,1-79-1,1477,1
79,1,3998,Westdale via Kenaston,0,1-79-1,1477,1
79,1,4000,Westdale via Kenaston,0,1-79-1,1477,1
79,1,4002,Westdale via Kenaston,0,1-79-1,1477,1
79,1,4025,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4027,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4029,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4031,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4033,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4035,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4037,Westdale via Kenaston,0,1-79-2,1477,1
79,1,4039,Westdale via Kenaston,0,1-79-2,1477,1
79,3,12179,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12181,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12183,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12185,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12187,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12189,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12191,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12193,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12195,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12197,Westdale via Kenaston,0,3-79-1,1477,1
79,3,12208,Westdale via Kenaston,0,3-79-2,1477,1
79,3,12210,Westdale via Kenaston,0,3-79-2,1477,1
79,3,12212,Westdale via Kenaston,0,3-79-2,1477,1
79,2,8782,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8784,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8786,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8788,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8790,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8792,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8794,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8796,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8798,Polo Park via Kenaston,1,2-79-1,1475,1
79,2,8827,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8829,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8831,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8833,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8835,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8837,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8839,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8841,Polo Park via Kenaston,1,2-79-2,1475,1
79,2,8843,Polo Park via Kenaston,1,2-79-2,1475,1
79,1,3963,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3965,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3967,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3969,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3971,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3973,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3975,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3977,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,3979,Polo Park via Kenaston,1,1-79-1,1475,1
79,1,4008,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4010,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4012,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4014,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4016,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4018,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4020,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4022,Polo Park via Kenaston,1,1-79-2,1475,1
79,1,4024,Polo Park via Kenaston,1,1-79-2,1475,1
79,3,12162,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12164,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12166,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12168,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12170,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12172,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12174,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12176,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12178,Polo Park via Kenaston,1,3-79-1,1475,1
79,3,12203,Polo Park via Kenaston,1,3-79-2,1475,1
79,3,12205,Polo Park via Kenaston,1,3-79-2,1475,1
79,3,12207,Polo Park via Kenaston,1,3-79-2,1475,1
79,2,8800,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8802,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8804,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8806,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8808,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8810,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8812,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8814,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8816,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8818,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8820,Polo Park via Kenaston,1,2-79-1,1474,1
79,2,8845,Polo Park via Kenaston,1,2-79-2,1474,1
79,2,8847,Polo Park via Kenaston,1,2-79-2,1474,1
79,2,8849,Polo Park via Kenaston,1,2-79-2,1474,1
79,2,8851,Polo Park via Kenaston,1,2-79-2,1474,1
79,2,8853,Polo Park via Kenaston,1,2-79-2,1474,1
79,2,8855,Polo Park via Kenaston,1,2-79-2,1474,1
79,2,8857,Polo Park via Kenaston,1,2-79-2,1474,1
79,1,3981,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3983,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3985,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3987,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3989,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3991,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3993,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3995,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3997,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,3999,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,4001,Polo Park via Kenaston,1,1-79-1,1474,1
79,1,4026,Polo Park via Kenaston,1,1-79-2,1474,1
79,1,4028,Polo Park via Kenaston,1,1-79-2,1474,1
79,1,4030,Polo Park via Kenaston,1,1-79-2,1474,1
79,1,4032,Polo Park via Kenaston,1,1-79-2,1474,1
79,1,4034,Polo Park via Kenaston,1,1-79-2,1474,1
79,1,4036,Polo Park via Kenaston,1,1-79-2,1474,1
79,1,4038,Polo Park via Kenaston,1,1-79-2,1474,1
79,3,12180,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12182,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12184,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12186,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12188,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12190,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12192,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12194,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12196,Polo Park via Kenaston,1,3-79-1,1474,1
79,3,12209,Polo Park via Kenaston,1,3-79-2,1474,1
79,3,12211,Polo Park via Kenaston,1,3-79-2,1474,1
79,2,8859,Portage & Tylehurst via Kenaston,1,2-79-2,1473,1
79,1,4040,Portage & Tylehurst via Kenaston,1,1-79-2,1473,1
79,3,12213,Portage & Tylehurst via Kenaston,1,3-79-2,1473,1
82,1,4065,Unicity,0,1-82-1,1478,1
82,1,4067,Unicity,0,1-82-1,1478,1
82,1,4069,Unicity,0,1-82-1,1478,1
82,2,8862,Unicity,0,2-82-1,1478,1
82,2,8864,Unicity,0,2-82-1,1478,1
82,2,8866,Unicity,0,2-82-1,1478,1
82,2,8868,Unicity,0,2-82-1,1478,1
82,2,8870,Unicity,0,2-82-1,1478,1
82,2,8872,Unicity,0,2-82-1,1478,1
82,2,8874,Unicity,0,2-82-1,1478,1
82,2,8876,Unicity,0,2-82-1,1478,1
82,2,8878,Unicity,0,2-82-1,1478,1
82,2,8880,Unicity,0,2-82-1,1478,1
82,2,8882,Unicity,0,2-82-1,1478,1
82,2,8884,Unicity,0,2-82-1,1478,1
82,2,8886,Unicity,0,2-82-1,1478,1
82,2,8888,Unicity,0,2-82-1,1478,1
82,1,4043,Unicity,0,1-82-1,1478,1
82,1,4045,Unicity,0,1-82-1,1478,1
82,1,4047,Unicity,0,1-82-1,1478,1
82,1,4049,Unicity,0,1-82-1,1478,1
82,1,4051,Unicity,0,1-82-1,1478,1
82,1,4053,Unicity,0,1-82-1,1478,1
82,1,4055,Unicity,0,1-82-1,1478,1
82,1,4057,Unicity,0,1-82-1,1478,1
82,1,4059,Unicity,0,1-82-1,1478,1
82,1,4061,Unicity,0,1-82-1,1478,1
82,1,4063,Unicity,0,1-82-1,1478,1
82,1,4064,Grace Hospital,1,1-82-1,1479,1
82,1,4066,Grace Hospital,1,1-82-1,1479,1
82,1,4068,Grace Hospital,1,1-82-1,1479,1
82,1,4070,Grace Hospital,1,1-82-1,1479,1
82,2,8863,Grace Hospital,1,2-82-1,1479,1
82,2,8865,Grace Hospital,1,2-82-1,1479,1
82,2,8867,Grace Hospital,1,2-82-1,1479,1
82,2,8869,Grace Hospital,1,2-82-1,1479,1
82,2,8871,Grace Hospital,1,2-82-1,1479,1
82,2,8873,Grace Hospital,1,2-82-1,1479,1
82,2,8875,Grace Hospital,1,2-82-1,1479,1
82,2,8877,Grace Hospital,1,2-82-1,1479,1
82,2,8879,Grace Hospital,1,2-82-1,1479,1
82,2,8881,Grace Hospital,1,2-82-1,1479,1
82,2,8883,Grace Hospital,1,2-82-1,1479,1
82,2,8885,Grace Hospital,1,2-82-1,1479,1
82,2,8887,Grace Hospital,1,2-82-1,1479,1
82,2,8889,Grace Hospital,1,2-82-1,1479,1
82,1,4044,Grace Hospital,1,1-82-1,1479,1
82,1,4046,Grace Hospital,1,1-82-1,1479,1
82,1,4048,Grace Hospital,1,1-82-1,1479,1
82,1,4050,Grace Hospital,1,1-82-1,1479,1
82,1,4052,Grace Hospital,1,1-82-1,1479,1
82,1,4054,Grace Hospital,1,1-82-1,1479,1
82,1,4056,Grace Hospital,1,1-82-1,1479,1
82,1,4058,Grace Hospital,1,1-82-1,1479,1
82,1,4060,Grace Hospital,1,1-82-1,1479,1
82,1,4062,Grace Hospital,1,1-82-1,1479,1
83,1,4073,Murray Park,1,1-83-1,1480,1
83,2,8892,Murray Park,1,2-83-1,1480,1
83,1,4075,Murray Park,1,1-83-1,1482,1
83,2,8894,Murray Park,1,2-83-1,1482,1
83,1,4085,Murray Park,1,1-83-1,1487,1
83,1,4087,Murray Park,1,1-83-1,1487,1
83,1,4089,Murray Park,1,1-83-1,1487,1
83,2,8904,Murray Park,1,2-83-1,1487,1
83,2,8906,Murray Park,1,2-83-1,1487,1
83,2,8908,Murray Park,1,2-83-1,1487,1
83,1,4094,Murray Park,1,1-83-2,1492,1
83,1,4096,Murray Park,1,1-83-2,1492,1
83,2,8913,Murray Park,1,2-83-2,1492,1
83,2,8915,Murray Park,1,2-83-2,1492,1
83,1,4106,Murray Park,1,1-83-2,1485,1
83,1,4108,Murray Park,1,1-83-2,1485,1
83,2,8925,Murray Park,1,2-83-2,1485,1
83,2,8927,Murray Park,1,2-83-2,1485,1
83,1,4074,Unicity,0,1-83-1,1481,1
83,1,4076,Unicity,0,1-83-1,1481,1
83,1,4095,Unicity,0,1-83-2,1481,1
83,1,4097,Unicity,0,1-83-2,1481,1
83,2,8893,Unicity,0,2-83-1,1481,1
83,2,8895,Unicity,0,2-83-1,1481,1
83,2,8914,Unicity,0,2-83-2,1481,1
83,2,8916,Unicity,0,2-83-2,1481,1
83,1,4078,Unicity,0,1-83-1,1484,1
83,1,4080,Unicity,0,1-83-1,1484,1
83,1,4082,Unicity,0,1-83-1,1484,1
83,1,4084,Unicity,0,1-83-1,1484,1
83,1,4099,Unicity,0,1-83-2,1484,1
83,1,4101,Unicity,0,1-83-2,1484,1
83,1,4103,Unicity,0,1-83-2,1484,1
83,1,4105,Unicity,0,1-83-2,1484,1
83,1,4111,Unicity,0,1-83-2,1484,1
83,2,8897,Unicity,0,2-83-1,1484,1
83,2,8899,Unicity,0,2-83-1,1484,1
83,2,8901,Unicity,0,2-83-1,1484,1
83,2,8903,Unicity,0,2-83-1,1484,1
83,2,8918,Unicity,0,2-83-2,1484,1
83,2,8920,Unicity,0,2-83-2,1484,1
83,2,8922,Unicity,0,2-83-2,1484,1
83,2,8924,Unicity,0,2-83-2,1484,1
83,2,8930,Unicity,0,2-83-2,1484,1
83,1,4086,Unicity,0,1-83-1,1486,1
83,1,4088,Unicity,0,1-83-1,1486,1
83,1,4090,Unicity,0,1-83-1,1486,1
83,1,4107,Unicity,0,1-83-2,1486,1
83,1,4109,Unicity,0,1-83-2,1486,1
83,2,8905,Unicity,0,2-83-1,1486,1
83,2,8907,Unicity,0,2-83-1,1486,1
83,2,8909,Unicity,0,2-83-1,1486,1
83,2,8926,Unicity,0,2-83-2,1486,1
83,2,8928,Unicity,0,2-83-2,1486,1
83,3,12216,Unicity,0,3-83-1,1494,1
83,3,12218,Unicity,0,3-83-1,1494,1
83,3,12220,Unicity,0,3-83-1,1494,1
83,3,12222,Unicity,0,3-83-1,1494,1
83,3,12224,Unicity,0,3-83-1,1494,1
83,3,12226,Unicity,0,3-83-1,1494,1
83,3,12228,Unicity,0,3-83-1,1494,1
83,1,4077,Thompson & Ness,1,1-83-1,1483,1
83,1,4079,Thompson & Ness,1,1-83-1,1483,1
83,1,4081,Thompson & Ness,1,1-83-1,1483,1
83,1,4083,Thompson & Ness,1,1-83-1,1483,1
83,1,4098,Thompson & Ness,1,1-83-2,1483,1
83,1,4100,Thompson & Ness,1,1-83-2,1483,1
83,1,4102,Thompson & Ness,1,1-83-2,1483,1
83,1,4104,Thompson & Ness,1,1-83-2,1483,1
83,1,4110,Thompson & Ness,1,1-83-2,1483,1
83,2,8896,Thompson & Ness,1,2-83-1,1483,1
83,2,8898,Thompson & Ness,1,2-83-1,1483,1
83,2,8900,Thompson & Ness,1,2-83-1,1483,1
83,2,8902,Thompson & Ness,1,2-83-1,1483,1
83,2,8917,Thompson & Ness,1,2-83-2,1483,1
83,2,8919,Thompson & Ness,1,2-83-2,1483,1
83,2,8921,Thompson & Ness,1,2-83-2,1483,1
83,2,8923,Thompson & Ness,1,2-83-2,1483,1
83,2,8929,Thompson & Ness,1,2-83-2,1483,1
83,1,4091,Grace Hospital,1,1-83-1,1488,1
83,1,4112,Grace Hospital,1,1-83-2,1488,1
83,2,8910,Grace Hospital,1,2-83-1,1488,1
83,2,8931,Grace Hospital,1,2-83-2,1488,1
83,3,12217,Grace Hospital,1,3-83-1,1488,1
83,3,12219,Grace Hospital,1,3-83-1,1488,1
83,3,12221,Grace Hospital,1,3-83-1,1488,1
83,3,12223,Grace Hospital,1,3-83-1,1488,1
83,3,12225,Grace Hospital,1,3-83-1,1488,1
83,3,12227,Grace Hospital,1,3-83-1,1488,1
83,3,12229,Grace Hospital,1,3-83-1,1488,1
83,1,4114,Grace Hospital,1,1-83-2,1490,1
83,1,4116,Grace Hospital,1,1-83-2,1490,1
83,1,4118,Grace Hospital,1,1-83-2,1490,1
83,1,4120,Grace Hospital,1,1-83-2,1490,1
83,1,4122,Grace Hospital,1,1-83-2,1490,1
83,2,8933,Grace Hospital,1,2-83-2,1490,1
83,2,8935,Grace Hospital,1,2-83-2,1490,1
83,2,8937,Grace Hospital,1,2-83-2,1490,1
83,2,8939,Grace Hospital,1,2-83-2,1490,1
83,2,8941,Grace Hospital,1,2-83-2,1490,1
83,1,4113,Crestview & Ashern,0,1-83-2,1489,1
83,1,4115,Crestview & Ashern,0,1-83-2,1489,1
83,1,4117,Crestview & Ashern,0,1-83-2,1489,1
83,1,4119,Crestview & Ashern,0,1-83-2,1489,1
83,1,4121,Crestview & Ashern,0,1-83-2,1489,1
83,2,8932,Crestview & Ashern,0,2-83-2,1489,1
83,2,8934,Crestview & Ashern,0,2-83-2,1489,1
83,2,8936,Crestview & Ashern,0,2-83-2,1489,1
83,2,8938,Crestview & Ashern,0,2-83-2,1489,1
83,2,8940,Crestview & Ashern,0,2-83-2,1489,1
85,1,4125,Kildonan Place,0,1-85-1,1500,1
85,1,4127,Kildonan Place,0,1-85-1,1500,1
85,1,4129,Kildonan Place,0,1-85-1,1500,1
85,1,4131,Kildonan Place,0,1-85-1,1500,1
85,1,4133,Kildonan Place,0,1-85-1,1500,1
85,1,4138,Kildonan Place,0,1-85-2,1500,1
85,1,4140,Kildonan Place,0,1-85-2,1500,1
85,1,4142,Kildonan Place,0,1-85-2,1500,1
85,1,4144,Kildonan Place,0,1-85-2,1500,1
85,1,4146,Kildonan Place,0,1-85-2,1500,1
85,2,8944,Kildonan Place,0,2-85-1,1500,1
85,2,8946,Kildonan Place,0,2-85-1,1500,1
85,2,8948,Kildonan Place,0,2-85-1,1500,1
85,2,8950,Kildonan Place,0,2-85-1,1500,1
85,2,8952,Kildonan Place,0,2-85-1,1500,1
85,2,8957,Kildonan Place,0,2-85-2,1500,1
85,2,8959,Kildonan Place,0,2-85-2,1500,1
85,2,8961,Kildonan Place,0,2-85-2,1500,1
85,2,8963,Kildonan Place,0,2-85-2,1500,1
